STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/27/2015 9:18,FM-16,FEW:02 14 SCT:04 23 OVC:08 90,10,,41,5,38,3.6,35,1.7,79,8,VRB,,29.6,,,,,29.77,,,,,,,,,,548,1815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/27/2015 9:51,FM-15,SCT:04 14 BKN:07 80 OVC:08 95,10,,41,5,38,3.6,35,1.7,79,6,VRB,,29.61,0,,29.75,0,29.78,,,,,,,,,,548,1815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/27/2015 10:51,FM-15,FEW:02 18 OVC:08 34,10,,42,5.6,39,3.9,35,1.7,76,0,0,,29.6,,,29.75,0,29.77,,,,,,,,,,548,1815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/27/2015 11:19,FM-16,SCT:04 19 BKN:07 25 OVC:08 37,10,,43,6.1,39,4,34,1.1,71,0,0,,29.6,,,,,29.76,,,,,,,,,,548,1815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/27/2015 11:36,FM-16,FEW:02 23 OVC:08 37,10,,44,6.7,40,4.5,35,1.7,71,5,VRB,,29.58,,,,,29.75,,,,,,,,,,548,1815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/27/2015 11:51,FM-15,FEW:02 23 OVC:08 37,10,,44,6.7,40,4.5,35,1.7,71,6,VRB,,29.6,,,29.73,0,29.76,,,,,,,,,,548,1815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/27/2015 12:33,FM-16,FEW:02 24 BKN:07 29 OVC:08 43,10,,44,6.7,40,4.3,34,1.1,68,5,360,,29.6,,,,,29.76,,,,,,,,,,548,1815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/27/2015 12:43,FM-16,SCT:04 29 OVC:08 43,10,,45,7.2,40,4.6,34,1.1,66,3,VRB,,29.6,,,,,29.76,,,,,,,,,,548,1815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/27/2015 12:51,FM-15,SCT:04 29 OVC:08 43,10,,44,6.7,39,4.1,33,0.6,65,0,0,,29.6,6,,29.73,0,29.76,,,,,,,,,,548,1815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/27/2015 12:58,FM-16,BKN:07 29 OVC:08 43,10,,44,6.7,39,4.1,33,0.6,65,0,0,,29.6,,,,,29.76,,,,,,,,,,548,1815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/27/2015 13:11,FM-16,OVC:08 32,10,,44,6.7,39,3.8,32,0,63,0,0,,29.58,,,,,29.75,,,,,,,,,,548,1815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/27/2015 13:51,FM-15,OVC:08 32,10,,44,6.7,39,3.8,32,0,63,6,VRB,,29.58,,,29.73,0,29.75,,,,,,,,,,548,1815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/27/2015 14:51,FM-15,OVC:08 32,10,,45,7.2,39,3.9,31,-0.6,58,9,10,,29.56,,,29.71,0,29.73,,,,,,,,,,548,1815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/27/2015 15:51,FM-15,OVC:08 39,10,,45,7.2,38,3.6,29,-1.7,54,0,0,,29.57,5,,29.72,0,29.74,,,,,,,,,,548,1815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/27/2015 16:51,FM-15,OVC:08 40,10,,45,7.2,38,3.4,28,-2.2,52,6,VRB,,29.58,,,29.73,0,29.75,,,,,,,,,,548,1815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/27/2015 17:51,FM-15,OVC:08 44,10,,44,6.7,38,3.1,28,-2.2,53,5,VRB,,29.6,,,29.74,0,29.76,,,,,,,,,,548,1815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/27/2015 18:51,FM-15,OVC:08 50,10,,44,6.7,37,2.7,26,-3.3,49,3,VRB,,29.61,3,,29.75,0,29.78,,,,,,,,,,548,1815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/27/2015 19:51,FM-15,OVC:08 55,10,,43,6.1,36,2.2,25,-3.9,49,5,VRB,,29.63,,,29.78,0,29.8,,,,,,,,,,547,1816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/27/2015 20:51,FM-15,OVC:08 50,10,,43,6.1,36,2,24,-4.4,47,5,VRB,,29.63,,,29.78,0,29.8,,,,,,,,,,547,1816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/27/2015 21:51,FM-15,OVC:08 55,10,,42,5.6,35,1.7,24,-4.4,49,5,VRB,,29.64,1,,29.79,0,29.81,,,,,,,,,,547,1816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/27/2015 22:51,FM-15,OVC:08 60,10,,41,5,35,1.6,25,-3.9,53,5,VRB,,29.65,,,29.79,0,29.82,,,,,,,,,,547,1816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/27/2015 23:51,FM-15,BKN:07 60,10,,40,4.4,34,1.1,24,-4.4,53,8,340,,29.63,,,29.78,0,29.8,46,39,42,-4,,,,23,0,547,1816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/27/2015 23:59,SOD,,,,,,,,,,,,,,,,,,,,46,39,42,-4,69,32,38,23,0,547,1816,RA:16 BR:13,0.27,0,0,29.6,29.74,4.3,18,290,12,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/28/2015 0:51,FM-15,OVC:08 60,10,,39,3.9,33,0.8,24,-4.4,55,8,VRB,,29.64,5,,29.78,0,29.81,,,,,,,,,,547,1816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/28/2015 1:51,FM-15,OVC:08 60,10,,38,3.3,32,0.3,23,-5,55,13,VRB,22,29.62,,,29.77,0,29.79,,,,,,,,,,547,1816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/28/2015 2:51,FM-15,SCT:04 60 OVC:08 110,10,,37,2.8,32,-0.2,22,-5.6,54,6,VRB,18,29.61,,,29.76,0,29.78,,,,,,,,,,547,1816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/28/2015 3:51,FM-15,BKN:07 60,10,,36,2.2,30,-0.9,20,-6.7,52,9,VRB,,29.61,5,,29.76,0,29.78,,,,,,,,,,547,1816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/28/2015 4:51,FM-15,OVC:08 65,10,,36,2.2,30,-0.9,20,-6.7,52,9,VRB,,29.61,,,29.76,0,29.78,,,,,,,,,,547,1816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/28/2015 5:51,FM-15,OVC:08 50,10,,35,1.7,29,-1.4,19,-7.2,52,7,300,,29.63,,,29.78,0,29.8,,,,,,,,,,547,1816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/28/2015 6:51,FM-15,BKN:07 47 OVC:08 55,10,,34,1.1,29,-1.9,18,-7.8,52,10,310,17,29.65,3,,29.8,0,29.82,,,,,,,,,,547,1816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/28/2015 7:51,FM-15,OVC:08 55,10,,33,0.6,28,-2.4,17,-8.3,52,7,VRB,,29.66,,,29.81,0,29.83,,,,,,,,,,547,1816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/28/2015 8:51,FM-15,OVC:08 47,10,,34,1.1,29,-1.9,18,-7.8,52,8,300,,29.68,,,29.82,0,29.84,,,,,,,,,,547,1816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/28/2015 9:51,FM-15,OVC:08 49,10,,34,1.1,29,-1.9,18,-7.8,52,7,VRB,,29.68,3,,29.83,0,29.85,,,,,,,,,,547,1816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/28/2015 10:51,FM-15,OVC:08 49,5,-SN:03 |SN:71 |,34,1.1,29,-1.6,20,-6.7,56,,,,29.69,,,29.83,T,29.86,,,,,,,,,,547,1816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/28/2015 11:03,FM-16,SCT:04 39 OVC:08 50,2,-SN:03 |SN:71 |,33,0.6,29,-1.8,21,-6.1,61,13,350,21,29.68,,,,T,29.85,,,,,,,,,,547,1816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/28/2015 11:16,FM-16,SCT:04 41 OVC:08 55,4,-SN:03 |SN:71 |,34,1.1,29,-1.4,21,-6.1,59,7,VRB,,29.68,,,,T,29.85,,,,,,,,,,547,1816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/28/2015 11:51,FM-15,SCT:04 44 OVC:08 55,10,,34,1.1,30,-1.3,22,-5.6,61,7,VRB,,29.69,,,29.84,T,29.86,,,,,,,,,,547,1816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/28/2015 12:51,FM-15,OVC:08 65,10,,37,2.8,32,-0.1,23,-5,57,7,50,,29.69,0,,29.84,0,29.86,,,,,,,,,,547,1816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/28/2015 13:51,FM-15,OVC:08 70,10,,38,3.3,32,-0.1,21,-6.1,51,6,VRB,,29.69,,,29.83,0,29.86,,,,,,,,,,547,1816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/28/2015 14:51,FM-15,SCT:04 47 OVC:08 75,10,,39,3.9,33,0.4,22,-5.6,50,9,50,18,29.69,,,29.84,0,29.86,,,,,,,,,,547,1816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/28/2015 15:51,FM-15,OVC:08 50,10,,39,3.9,33,0.4,22,-5.6,50,0,0,,29.72,3,,29.86,0,29.89,,,,,,,,,,547,1816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/28/2015 16:51,FM-15,BKN:07 50 OVC:08 60,10,,37,2.8,32,-0.1,23,-5,57,8,VRB,,29.75,,,29.9,0,29.92,,,,,,,,,,547,1816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/28/2015 17:51,FM-15,BKN:07 50 OVC:08 80,10,,36,2.2,29,-1.6,15,-9.4,42,13,300,20,29.8,,,29.95,0,29.97,,,,,,,,,,547,1816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/28/2015 18:51,FM-15,OVC:08 50,10,,33,0.6,28,-2.2,18,-7.8,54,6,VRB,18,29.85,3,,30,0,30.02,,,,,,,,,,547,1816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/28/2015 19:51,FM-15,SCT:04 29 OVC:08 46,10,,31,-0.6,27,-2.9,18,-7.8,59,10,300,21,29.89,,,30.04,0,30.06,,,,,,,,,,545,1817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/28/2015 20:51,FM-15,FEW:02 29 OVC:08 48,10,,30,-1.1,26,-3.6,16,-8.9,56,5,VRB,18,29.92,,,30.07,0,30.09,,,,,,,,,,545,1817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/28/2015 21:51,FM-15,OVC:08 50,10,,29,-1.7,24,-4.2,14,-10,54,7,350,,29.95,1,,30.1,0,30.12,,,,,,,,,,545,1817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/28/2015 22:51,FM-15,FEW:02 23 OVC:08 41,5,HZ:7 |FU:05 |HZ:05,27,-2.8,24,-4.5,17,-8.3,66,10,310,20,29.97,,,30.12,0,30.14,,,,,,,,,,545,1817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/28/2015 23:51,FM-15,OVC:08 45,8,,26,-3.3,23,-5.2,15,-9.4,63,6,VRB,17,29.98,,,30.13,0,30.15,40,26,33,-13.4,,,,32,0,545,1817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/28/2015 23:59,SOD,,,,,,,,,,,,,,,,,,,,40,26,33,-13.4,54,19,29,32,0,545,1817,SN:18 HZ:08,T,T,0,29.73,29.88,7.7,23,310,15,10,,,,,,,,,,,,T,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/29/2015 0:51,FM-15,BKN:07 55 BKN:07 70 OVC:08 85,10,,26,-3.3,22,-5.6,12,-11.1,55,6,VRB,,29.98,1,,30.13,0,30.15,,,,,,,,,,545,1817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/29/2015 1:51,FM-15,OVC:08 60,10,,27,-2.8,22,-5.6,9,-12.8,46,7,VRB,,29.99,,,30.14,0,30.16,,,,,,,,,,545,1817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/29/2015 2:51,FM-15,BKN:07 70 OVC:08 90,10,,26,-3.3,21,-6.3,6,-14.4,42,8,VRB,,30,,,30.15,0,30.17,,,,,,,,,,545,1817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/29/2015 3:51,FM-15,OVC:08 60,10,,26,-3.3,21,-6.1,8,-13.3,46,5,VRB,,30.02,3,,30.17,0,30.19,,,,,,,,,,545,1817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/29/2015 4:51,FM-15,OVC:08 55,10,,26,-3.3,20,-6.4,5,-15,40,6,VRB,,30.04,,,30.19,0,30.21,,,,,,,,,,545,1817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/29/2015 5:51,FM-15,OVC:08 60,10,,25,-3.9,19,-7,3,-16.1,39,11,310,,30.07,,,30.22,0,30.24,,,,,,,,,,545,1817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/29/2015 6:51,FM-15,OVC:08 60,10,,26,-3.3,20,-6.5,4,-15.6,38,8,310,17,30.1,3,,30.25,0,30.27,,,,,,,,,,545,1817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/29/2015 7:51,FM-15,FEW:02 55,10,,27,-2.8,21,-6.1,4,-15.6,37,5,300,,30.11,,,30.27,0,30.28,,,,,,,,,,545,1817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/29/2015 8:51,FM-15,CLR:00,10,,31,-0.6,23,-4.8,2,-16.7,29,5,VRB,,30.13,,,30.28,0,30.3,,,,,,,,,,545,1817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/29/2015 9:51,FM-15,CLR:00,10,,33,0.6,25,-4.2,1,-17.2,25,6,VRB,,30.13,1,,30.28,0,30.3,,,,,,,,,,545,1817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/29/2015 10:51,FM-15,CLR:00,10,,37,2.8,27,-2.9,-1,-18.3,20,6,VRB,,30.12,,,30.27,0,30.29,,,,,,,,,,545,1817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/29/2015 11:51,FM-15,CLR:00,10,,39,3.9,28,-2.1,0,-17.8,19,9,310,18,30.11,,,30.26,0,30.28,,,,,,,,,,545,1817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/29/2015 12:51,FM-15,CLR:00,10,,40,4.4,29,-1.7,1,-17.2,19,3,VRB,,30.09,8,,30.24,0,30.26,,,,,,,,,,545,1817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/29/2015 13:51,FM-15,CLR:00,10,,44,6.7,32,-0.1,4,-15.6,19,7,300,,30.05,,,30.2,0,30.22,,,,,,,,,,545,1817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,3/29/2015 14:51,FM-15,CLR:00,10,,44,6.7,32,-0.2,3,-16.1,18,,,,30.03,,,30.18,0,30.2,,,,,,,,,,545,1817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
